0.508368,0.508368,0.508368,0.483474,0.493380,0.573967,0.499641,0.515376,0.481212,0.554510,0.523837,0.489604,0.450267,0.513297,0.498767,0.484505,0.442733,0.451397,0.471265,0.520353,0.472801,0.497542,0.483471,0.581610,0.534262,0.500370,0.504850,0.483066,0.467232,0.539326,0.512459,0.551844,0.506771,0.530535,0.530675,0.529012,0.498886,0.455798,0.413366,0.424743,0.373892,0.300600,0.345798,0.387461,0.385936,0.347144,0.351547,0.325195,0.332241,0.251417,0.309643,0.328112,0.324383,0.317235,0.310214,0.302415,0.312335,0.322681,0.291837,0.297621,0.314081,0.338715,0.296510,0.275452,0.307862,0.306024,0.306024
0.510674,0.510674,0.510674,0.462006,0.453655,0.501234,0.498283,0.504257,0.498671,0.516301,0.506933,0.469181,0.479293,0.503225,0.452136,0.500641,0.509051,0.500065,0.538120,0.530279,0.556059,0.486376,0.447815,0.503884,0.468641,0.503321,0.547716,0.485128,0.541195,0.515363,0.576453,0.508010,0.465863,0.511964,0.492831,0.518412,0.487846,0.460728,0.466423,0.500414,0.554342,0.420216,0.295753,0.332897,0.376270,0.326031,0.348834,0.318678,0.277769,0.305521,0.321120,0.333238,0.331249,0.324526,0.254816,0.315967,0.287514,0.321748,0.308125,0.274404,0.285830,0.366965,0.310518,0.295741,0.265177,0.319948,0.319948
0.582263,0.582263,0.582263,0.515690,0.455573,0.497147,0.460919,0.506812,0.467489,0.556207,0.488540,0.495898,0.443274,0.525295,0.567561,0.537971,0.538177,0.456390,0.502237,0.471626,0.502801,0.432582,0.471793,0.471639,0.471226,0.479800,0.458899,0.510120,0.571625,0.506784,0.477853,0.487876,0.490030,0.471844,0.475193,0.567134,0.601680,0.547309,0.518108,0.575897,0.439966,0.482537,0.413967,0.410412,0.377178,0.382084,0.283782,0.320659,0.336262,0.306807,0.302662,0.305964,0.343367,0.308436,0.314733,0.298574,0.288624,0.365727,0.323735,0.295368,0.344166,0.288831,0.329189,0.319391,0.354453,0.311719,0.311719
0.533634,0.533634,0.533634,0.440635,0.468796,0.494838,0.571027,0.496579,0.505565,0.530141,0.478234,0.481785,0.543445,0.495232,0.449684,0.491090,0.518458,0.510525,0.441954,0.530472,0.496460,0.537700,0.512305,0.481338,0.417782,0.432767,0.479913,0.420790,0.535459,0.559010,0.472644,0.486970,0.510370,0.539118,0.550304,0.491397,0.546892,0.521409,0.460733,0.501693,0.481634,0.497792,0.519260,0.517117,0.445583,0.393641,0.350036,0.332650,0.311307,0.314371,0.290785,0.283145,0.310914,0.294640,0.348528,0.304569,0.362030,0.303626,0.336605,0.311185,0.304934,0.309690,0.294604,0.315010,0.313167,0.311387,0.311387
0.455379,0.455379,0.455379,0.456928,0.407737,0.430794,0.485672,0.484227,0.514780,0.531908,0.445465,0.479879,0.533543,0.539501,0.525548,0.461069,0.531336,0.579130,0.509352,0.461875,0.483462,0.449103,0.537780,0.457719,0.503262,0.474944,0.468686,0.526959,0.557070,0.529463,0.521487,0.490153,0.472695,0.513183,0.479619,0.473379,0.525596,0.542949,0.518158,0.560721,0.516507,0.557545,0.495063,0.497045,0.507042,0.470982,0.393573,0.354374,0.349693,0.296911,0.325139,0.319712,0.378052,0.269457,0.347196,0.267504,0.318241,0.306132,0.288751,0.318329,0.338669,0.365855,0.337552,0.326363,0.340713,0.352096,0.352096
0.457422,0.457422,0.457422,0.491424,0.473421,0.515559,0.519873,0.467890,0.532065,0.501300,0.469704,0.474244,0.505915,0.534142,0.529662,0.504861,0.497470,0.486856,0.474332,0.493067,0.472863,0.482637,0.521211,0.553254,0.499936,0.476747,0.505653,0.454635,0.473271,0.538754,0.457994,0.440873,0.522657,0.485301,0.437591,0.526065,0.529392,0.492634,0.469632,0.443798,0.478602,0.498109,0.527399,0.541869,0.511656,0.565295,0.536702,0.480195,0.467550,0.374845,0.309962,0.335654,0.311270,0.303362,0.328015,0.269465,0.333484,0.321835,0.300016,0.361847,0.362085,0.371989,0.320743,0.332369,0.290479,0.342717,0.342717
0.454426,0.454426,0.454426,0.462359,0.433254,0.534393,0.505179,0.487478,0.502090,0.548924,0.480213,0.502295,0.478497,0.475165,0.495153,0.442114,0.463256,0.517307,0.494035,0.513216,0.513005,0.509924,0.475510,0.491925,0.491294,0.477703,0.445841,0.477517,0.502162,0.503689,0.546829,0.509530,0.536048,0.451103,0.477858,0.480988,0.514693,0.477828,0.505247,0.533029,0.512429,0.506339,0.534473,0.546385,0.508815,0.521427,0.539404,0.457253,0.462382,0.460921,0.437915,0.359835,0.325811,0.325302,0.341946,0.343795,0.294600,0.313053,0.306215,0.264063,0.288507,0.322532,0.302970,0.352633,0.301461,0.374571,0.374571
0.553003,0.553003,0.553003,0.540492,0.482996,0.498341,0.521607,0.400735,0.450848,0.485748,0.484036,0.481490,0.485597,0.489677,0.511020,0.479062,0.475665,0.522611,0.473744,0.491928,0.485481,0.492293,0.451943,0.517322,0.471842,0.486487,0.537006,0.485061,0.479316,0.450738,0.513468,0.474943,0.423745,0.460518,0.418104,0.498724,0.544360,0.526676,0.485449,0.522448,0.484124,0.532679,0.540015,0.463637,0.490385,0.489105,0.464858,0.498051,0.486563,0.551891,0.523621,0.423891,0.350009,0.345358,0.350696,0.297311,0.305805,0.280819,0.271963,0.308756,0.354143,0.373730,0.290182,0.260026,0.374126,0.359954,0.359954
0.589091,0.589091,0.589091,0.558253,0.490766,0.508160,0.531920,0.470700,0.513479,0.496758,0.504590,0.539307,0.525570,0.432515,0.497562,0.464640,0.528959,0.427309,0.516984,0.533842,0.476195,0.530501,0.468452,0.517615,0.494230,0.438438,0.522147,0.447299,0.449378,0.470748,0.476132,0.462872,0.515202,0.510521,0.528877,0.524448,0.493361,0.492818,0.456167,0.506477,0.471924,0.443633,0.505104,0.512556,0.551179,0.523512,0.506133,0.478215,0.503759,0.473669,0.446720,0.440217,0.412243,0.432898,0.370187,0.340960,0.349742,0.352054,0.340322,0.257357,0.366846,0.356400,0.344208,0.423489,0.434648,0.398131,0.398131
0.482500,0.482500,0.482500,0.511339,0.470693,0.406226,0.454424,0.486301,0.540272,0.504416,0.484218,0.482891,0.461102,0.528344,0.483228,0.517895,0.452952,0.500480,0.530428,0.577365,0.492637,0.489370,0.518892,0.450475,0.445456,0.520124,0.547068,0.475927,0.548081,0.548870,0.538171,0.487968,0.494499,0.462582,0.441666,0.513190,0.460897,0.540784,0.464812,0.514950,0.523446,0.498230,0.503952,0.499745,0.507181,0.447710,0.432427,0.475139,0.448602,0.489770,0.500925,0.513285,0.519434,0.494445,0.508360,0.377934,0.323596,0.378373,0.381482,0.395040,0.408214,0.423528,0.501332,0.500220,0.530588,0.583660,0.583660
0.474205,0.474205,0.474205,0.481288,0.508017,0.554747,0.468817,0.444857,0.517864,0.562108,0.495412,0.494424,0.492484,0.552431,0.522727,0.477381,0.487890,0.461478,0.477692,0.475024,0.508526,0.527292,0.509762,0.538261,0.524237,0.508661,0.528149,0.454248,0.510999,0.475809,0.479802,0.502116,0.504215,0.432270,0.521980,0.530821,0.508549,0.532005,0.527148,0.499285,0.474475,0.406450,0.426277,0.433249,0.510818,0.514608,0.473104,0.499974,0.504225,0.451811,0.531699,0.489743,0.462327,0.375168,0.393692,0.414858,0.438272,0.416652,0.465574,0.499750,0.511438,0.549110,0.498086,0.530153,0.602411,0.628562,0.628562
0.457800,0.457800,0.457800,0.437703,0.538971,0.548580,0.502107,0.529573,0.527931,0.469021,0.557416,0.439859,0.474887,0.519056,0.526403,0.443717,0.456811,0.446751,0.493131,0.560304,0.559538,0.484752,0.497992,0.494353,0.497942,0.466644,0.470853,0.496726,0.525186,0.472180,0.517865,0.518260,0.498674,0.547052,0.487867,0.529920,0.474026,0.474854,0.504062,0.487494,0.557467,0.497440,0.498927,0.490598,0.530932,0.523995,0.502072,0.468648,0.467225,0.437876,0.460411,0.408132,0.481343,0.349414,0.368709,0.410134,0.500905,0.601177,0.516098,0.575808,0.541808,0.589027,0.615524,0.614613,0.710021,0.605296,0.605296
0.512724,0.512724,0.512724,0.492461,0.476148,0.511964,0.451047,0.443157,0.448481,0.482498,0.463028,0.469159,0.407009,0.455000,0.477499,0.500194,0.488053,0.455657,0.526363,0.495701,0.517838,0.458919,0.442068,0.483039,0.473822,0.448923,0.498908,0.506345,0.524679,0.456492,0.486530,0.535079,0.472835,0.462304,0.484137,0.497243,0.463829,0.545543,0.513722,0.477581,0.566234,0.562033,0.460281,0.481291,0.447889,0.426475,0.456550,0.487116,0.472251,0.500757,0.488124,0.514324,0.508742,0.385742,0.307719,0.432998,0.525356,0.532949,0.565445,0.624677,0.609214,0.619255,0.602524,0.577880,0.589758,0.584461,0.584461
0.528244,0.528244,0.528244,0.537585,0.511659,0.508620,0.468061,0.487969,0.532972,0.544903,0.534063,0.517336,0.500568,0.499223,0.491943,0.467186,0.522808,0.404032,0.473172,0.511352,0.491586,0.552780,0.493126,0.531711,0.507322,0.531502,0.453560,0.507542,0.490397,0.407859,0.457497,0.548612,0.486611,0.473454,0.463273,0.541207,0.452753,0.500485,0.469683,0.433901,0.475623,0.447158,0.465189,0.485150,0.515329,0.467878,0.496002,0.579916,0.498095,0.450901,0.478620,0.455833,0.402442,0.408878,0.286991,0.523106,0.593229,0.632799,0.653004,0.609969,0.577939,0.562554,0.509637,0.488254,0.517455,0.573127,0.573127
0.471170,0.471170,0.471170,0.436614,0.432962,0.474169,0.453627,0.469162,0.539295,0.550956,0.484210,0.487406,0.483029,0.426113,0.457630,0.496359,0.482362,0.548462,0.534395,0.480672,0.472451,0.535595,0.476817,0.428299,0.436063,0.439515,0.502946,0.482560,0.539771,0.464250,0.502561,0.483186,0.500902,0.487803,0.471520,0.469619,0.496462,0.443409,0.460734,0.531234,0.582059,0.505117,0.554095,0.506683,0.533579,0.481314,0.476700,0.436621,0.461843,0.455507,0.463144,0.439074,0.519175,0.452573,0.424567,0.652698,0.698036,0.600179,0.538706,0.526198,0.490715,0.556818,0.474091,0.471423,0.458067,0.417920,0.417920
0.477248,0.477248,0.477248,0.397097,0.460983,0.531101,0.426928,0.519420,0.547122,0.490364,0.455084,0.473734,0.537628,0.546678,0.469799,0.485929,0.491662,0.499969,0.489098,0.463026,0.425538,0.473488,0.503151,0.431440,0.520914,0.486782,0.478354,0.495637,0.512377,0.473962,0.461425,0.463306,0.510177,0.524119,0.485260,0.402675,0.500644,0.439176,0.471709,0.520464,0.476134,0.561467,0.459187,0.485033,0.450190,0.416174,0.476736,0.490896,0.476369,0.504663,0.501716,0.518454,0.583840,0.484994,0.464875,0.656578,0.721686,0.676647,0.608703,0.533417,0.458031,0.373576,0.367115,0.384027,0.401640,0.394647,0.394647
0.424192,0.424192,0.424192,0.423482,0.493483,0.553650,0.475302,0.504214,0.485286,0.548550,0.485411,0.490659,0.511200,0.501737,0.473662,0.465551,0.479468,0.533202,0.525968,0.525766,0.523282,0.454394,0.477251,0.504094,0.462176,0.532726,0.467892,0.461258,0.517746,0.493229,0.496689,0.484945,0.477661,0.531548,0.464527,0.449731,0.540662,0.556440,0.477600,0.460210,0.484231,0.489326,0.479999,0.518411,0.520185,0.548848,0.482352,0.475750,0.484060,0.391498,0.434214,0.472030,0.478957,0.427135,0.515731,0.691657,0.776441,0.727591,0.686133,0.603980,0.363350,0.342898,0.395581,0.394006,0.436283,0.506550,0.506550
0.445993,0.445993,0.445993,0.486644,0.449616,0.492233,0.496875,0.426595,0.466949,0.480088,0.456895,0.458366,0.423252,0.514564,0.517123,0.565009,0.480482,0.524643,0.499646,0.533924,0.448329,0.482576,0.423048,0.466267,0.398372,0.496176,0.474844,0.456047,0.469641,0.483858,0.513299,0.507340,0.516381,0.563596,0.580994,0.578595,0.567747,0.541466,0.554810,0.522739,0.493779,0.524517,0.492574,0.469134,0.516777,0.461326,0.496414,0.451727,0.419303,0.477340,0.528154,0.508705,0.513626,0.462556,0.547399,0.780738,0.730026,0.738516,0.679629,0.577754,0.431522,0.409279,0.372040,0.443703,0.471695,0.423013,0.423013
0.504565,0.504565,0.504565,0.492105,0.440064,0.513981,0.493278,0.450216,0.460497,0.493081,0.470096,0.507599,0.495529,0.498138,0.485798,0.544556,0.513307,0.521642,0.506733,0.431675,0.474121,0.479714,0.466357,0.469904,0.449845,0.477504,0.436879,0.519160,0.517395,0.555939,0.569177,0.596782,0.542967,0.622486,0.586557,0.513509,0.533968,0.519806,0.494287,0.446423,0.469843,0.489953,0.399083,0.466605,0.453807,0.529244,0.503675,0.505899,0.523889,0.503419,0.503007,0.461796,0.453879,0.475358,0.585957,0.904885,0.883440,0.707044,0.727691,0.608084,0.397567,0.462696,0.396517,0.432398,0.450096,0.473059,0.473059
0.476468,0.476468,0.476468,0.444420,0.477507,0.479984,0.483270,0.523136,0.594517,0.532330,0.497691,0.503569,0.463651,0.446675,0.395135,0.414338,0.412170,0.420196,0.478968,0.527241,0.496615,0.473106,0.475792,0.570814,0.501940,0.597386,0.554057,0.590335,0.605305,0.592594,0.564323,0.530912,0.483388,0.425164,0.469187,0.483818,0.424401,0.483175,0.451263,0.421168,0.450844,0.464439,0.463623,0.495140,0.477990,0.532563,0.473848,0.460044,0.527647,0.491111,0.507045,0.388340,0.480247,0.424748,0.571422,0.832600,0.902306,0.793887,0.743099,0.581517,0.466384,0.374122,0.385794,0.400636,0.459126,0.472781,0.472781
0.478727,0.478727,0.478727,0.436343,0.459863,0.444655,0.400953,0.448421,0.548375,0.513549,0.455949,0.532347,0.544304,0.472246,0.352127,0.308726,0.359054,0.449167,0.514528,0.521729,0.502346,0.570418,0.583249,0.601394,0.588842,0.548089,0.544740,0.503969,0.641480,0.612172,0.524066,0.426575,0.345070,0.348939,0.461876,0.446947,0.417063,0.459731,0.496247,0.503541,0.495966,0.475140,0.485109,0.429916,0.434284,0.405192,0.491566,0.466426,0.464603,0.538021,0.498967,0.487394,0.521835,0.458017,0.641373,0.867395,0.918671,0.856006,0.740827,0.670439,0.403250,0.449297,0.412393,0.481337,0.426550,0.481395,0.481395
0.485995,0.485995,0.485995,0.537180,0.480349,0.553277,0.492989,0.473526,0.560538,0.522531,0.540002,0.538856,0.480893,0.470330,0.368855,0.257556,0.382455,0.603969,0.543531,0.584036,0.568533,0.552054,0.499134,0.482757,0.439517,0.421852,0.336694,0.415909,0.709534,0.684615,0.526405,0.468745,0.386131,0.360262,0.449200,0.397613,0.419172,0.456324,0.519980,0.475564,0.476308,0.453717,0.473536,0.471345,0.480627,0.529484,0.508129,0.486532,0.545833,0.448289,0.505437,0.471708,0.431514,0.561708,0.675770,0.873475,0.876859,0.836353,0.752277,0.619277,0.496352,0.538011,0.445684,0.433679,0.509740,0.509136,0.509136
0.446099,0.446099,0.446099,0.400228,0.485198,0.503919,0.486623,0.480860,0.522698,0.457086,0.520842,0.470152,0.500835,0.446486,0.365962,0.302273,0.450272,0.570892,0.517831,0.437901,0.432877,0.351492,0.307075,0.306831,0.321823,0.209131,0.258182,0.393263,0.715400,0.728366,0.600529,0.466781,0.421971,0.359627,0.444255,0.427602,0.478823,0.451455,0.510594,0.440781,0.490836,0.505694,0.497420,0.539301,0.472562,0.474336,0.469565,0.466277,0.404995,0.473448,0.455548,0.505053,0.498875,0.459290,0.649605,0.861559,0.927384,0.938936,0.811376,0.674443,0.516804,0.547921,0.501354,0.477631,0.477226,0.572126,0.572126
0.538923,0.538923,0.538923,0.478783,0.482730,0.529759,0.436357,0.467012,0.480707,0.487137,0.505400,0.499111,0.499889,0.519228,0.527535,0.444728,0.476574,0.670291,0.502666,0.403126,0.349640,0.233688,0.228947,0.238135,0.254446,0.261179,0.292753,0.397823,0.695586,0.757200,0.574263,0.463979,0.446430,0.357841,0.405883,0.477339,0.495880,0.517960,0.511930,0.498050,0.460962,0.445624,0.474054,0.419806,0.397258,0.460215,0.433343,0.482292,0.496215,0.451423,0.506392,0.492093,0.511925,0.550746,0.681674,0.862212,0.933382,0.932809,0.889759,0.676387,0.526417,0.517958,0.464947,0.478704,0.477103,0.510113,0.510113
0.430100,0.430100,0.430100,0.447696,0.510604,0.489255,0.467794,0.491569,0.501705,0.541467,0.469949,0.455836,0.494109,0.439174,0.481615,0.446272,0.542008,0.701110,0.536826,0.444818,0.364258,0.261740,0.274392,0.257945,0.309806,0.318223,0.337091,0.506956,0.745069,0.823562,0.562876,0.468104,0.441043,0.428751,0.448759,0.478071,0.451555,0.521100,0.472185,0.460764,0.456402,0.451261,0.485238,0.448786,0.416282,0.480923,0.490204,0.525415,0.506634,0.473263,0.464464,0.426492,0.441705,0.449966,0.646396,0.908324,0.919758,0.890516,0.857085,0.689324,0.529361,0.552836,0.493884,0.436823,0.479507,0.515963,0.515963
0.473813,0.473813,0.473813,0.466382,0.414979,0.429709,0.397184,0.451686,0.525159,0.457533,0.458601,0.499843,0.442147,0.499174,0.463393,0.462788,0.619831,0.688034,0.578524,0.510121,0.437595,0.273357,0.264239,0.257110,0.270457,0.280372,0.338969,0.560208,0.899733,0.869654,0.663913,0.570639,0.487001,0.427696,0.433153,0.517882,0.474088,0.515597,0.521716,0.533853,0.525619,0.480338,0.495027,0.464907,0.507741,0.466009,0.461656,0.450597,0.484561,0.514631,0.442468,0.453160,0.449409,0.488038,0.638953,0.958133,0.884269,0.939552,0.864922,0.807835,0.513207,0.601049,0.536467,0.496786,0.472854,0.466379,0.466379
0.479126,0.479126,0.479126,0.477621,0.508882,0.452999,0.478985,0.452433,0.536654,0.503815,0.502683,0.503979,0.472332,0.459270,0.521313,0.527045,0.733483,0.727615,0.588878,0.543036,0.498516,0.337080,0.242210,0.244070,0.312214,0.326668,0.402140,0.569511,0.847316,0.924248,0.737700,0.559994,0.465772,0.402269,0.490581,0.480704,0.513303,0.537388,0.526100,0.536872,0.503629,0.447129,0.417454,0.481914,0.437857,0.468491,0.481991,0.518032,0.507398,0.528024,0.477377,0.523737,0.537469,0.550363,0.700112,0.939216,0.927431,0.841869,0.889355,0.782494,0.628596,0.576405,0.521500,0.520765,0.489986,0.500773,0.500773
0.439644,0.439644,0.439644,0.488224,0.522373,0.482344,0.516652,0.472870,0.536920,0.504411,0.513457,0.489768,0.469985,0.477951,0.489197,0.567520,0.788786,0.810330,0.604411,0.557445,0.393988,0.289814,0.256123,0.278263,0.335301,0.353300,0.390827,0.604690,0.907673,0.932757,0.748934,0.594013,0.428313,0.450228,0.449494,0.439335,0.491238,0.553689,0.468327,0.435655,0.490503,0.486821,0.493802,0.487575,0.495300,0.497113,0.512972,0.523543,0.449268,0.398420,0.425382,0.441242,0.475523,0.438463,0.691532,0.836676,0.848416,0.873270,0.942324,0.806094,0.649283,0.633162,0.612880,0.700662,0.573538,0.475898,0.475898
0.478955,0.478955,0.478955,0.532565,0.492037,0.433240,0.382404,0.426266,0.484679,0.538705,0.424556,0.515633,0.466768,0.513033,0.480781,0.557916,0.833846,0.858858,0.684585,0.586614,0.447425,0.278332,0.292774,0.344151,0.364100,0.384646,0.347699,0.618961,0.900553,0.899003,0.817099,0.625165,0.502922,0.408059,0.462322,0.493697,0.508000,0.503948,0.559103,0.498572,0.496638,0.569230,0.506283,0.510580,0.518080,0.457604,0.498160,0.435184,0.428467,0.467941,0.469296,0.489044,0.483565,0.515270,0.728868,0.908223,0.897588,0.905586,0.933965,0.837051,0.675033,0.609129,0.601561,0.685102,0.572360,0.550436,0.550436
0.467646,0.467646,0.467646,0.478230,0.507748,0.473038,0.513365,0.516519,0.516342,0.497635,0.519844,0.527322,0.534574,0.478027,0.518133,0.611555,0.884487,0.888394,0.755315,0.555842,0.382646,0.299435,0.304130,0.380388,0.406973,0.440588,0.375435,0.643062,0.911028,0.839118,0.821917,0.604871,0.452438,0.467283,0.489644,0.553485,0.528125,0.473802,0.515954,0.455031,0.449473,0.470584,0.442591,0.468634,0.487734,0.526733,0.512959,0.525283,0.535334,0.515303,0.488208,0.496759,0.514029,0.590668,0.757254,0.877120,0.929916,0.897220,0.931673,0.836619,0.735663,0.652578,0.563813,0.553029,0.552037,0.526809,0.526809
0.484091,0.484091,0.484091,0.491795,0.459556,0.449922,0.480882,0.511000,0.548551,0.429857,0.490969,0.450105,0.413818,0.479361,0.484666,0.579499,0.809655,0.919105,0.756139,0.602846,0.429735,0.313895,0.323150,0.345976,0.390397,0.423152,0.445402,0.698956,0.941899,0.944743,0.829338,0.717484,0.495280,0.474668,0.476637,0.520163,0.517687,0.543426,0.497299,0.470469,0.497449,0.503736,0.460549,0.491052,0.529254,0.527607,0.451299,0.577885,0.485464,0.441544,0.474880,0.421252,0.473779,0.539042,0.640057,0.893289,0.920925,0.905001,0.921290,0.837757,0.731159,0.599657,0.585081,0.587136,0.541968,0.508472,0.508472
